動画ID,aa,ccc,gj,gumi,intro,joy,ktkr,meiko,mirai,wktk,wr,www,yyy,いい,いいね,うい,うぽつ,ええ,おおい,お前,かっこ,かっこいい,かわいい,かわゆい,きた,きれい,ここ,こと,これ,さん,すき,すぎ,すこっぷ,すごい,そう,それ,たま,ちゃん,ちょ,っぽい,ない,なに,なん,ほしい,みたい,もきゅもきゅ,やばい,よい,よさげ,りんり,アブ,カラオケ,コピー,コメ,サビ,タグ,ダイヤ,ネギ,ハート,マイリス,ミク,ミリオン,リリン,リン,ルカ,レン,一番,中毒,久々,久しぶり,乖離,今日,共感,再生,初見,動画,可愛い,大好き,好き,好きだ,小説,弾幕,忍者,愛愛愛,感じ,支援,最高,期待,歌詞,殿堂入り,画質,神曲,素敵,綺麗,職人,脚気,良い,調教,配信,鳥肌
sm17112691,0,0,2,20,0,0,0,0,0,0,0,2,0,29,18,6,1,3,0,0,6,24,14,0,1,7,1,2,5,3,3,2,0,8,0,0,0,1,0,0,2,1,1,2,1,0,6,3,0,0,0,0,0,0,5,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,9,3,0,0,0,0,2,0,3,1,4,0,2,1,3,3,0,15,7,1,0,5
sm17142789,0,0,1,10,4,22,4,0,0,14,0,3,0,48,8,1,0,0,7,0,0,0,0,0,2,2,3,2,17,41,6,0,0,11,2,0,0,1,0,8,7,2,0,0,4,0,2,12,2,0,0,6,0,4,0,1,0,0,12,4,0,2,0,0,0,0,6,0,1,0,0,11,0,8,27,1,2,24,28,6,0,0,0,0,2,0,7,0,13,0,4,6,12,3,0,1,13,1,4,1
sm17147346,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,3,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,1,1,0,0,1
sm1718025,0,0,0,0,0,0,0,3,0,0,0,5,0,2,0,3,0,2,0,0,1,0,3,0,0,0,3,2,16,0,0,0,0,0,1,4,1,2,55,0,5,3,0,0,1,0,1,2,0,0,0,0,0,1,0,1,0,0,0,1,6,0,0,0,0,0,1,2,4,1,0,0,0,2,1,1,1,2,7,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
sm17191781,1,0,2,0,11,5,4,0,0,641,0,13,0,43,16,7,14,1,8,2,2,19,2,1,20,3,1,1,21,4,4,2,0,4,1,1,1,9,0,3,7,1,0,2,3,0,5,7,47,0,0,0,0,5,1,9,0,0,0,5,0,1,0,1,0,0,3,12,5,6,0,3,1,1,110,1,4,15,38,5,0,0,0,0,8,0,2,5,4,24,49,0,1,0,0,18,5,0,3,0
sm17201316,0,0,1,0,0,0,0,0,0,4,0,3,0,29,9,0,2,1,1,0,0,2,2,0,1,7,0,2,6,5,1,1,0,4,1,0,0,0,0,1,2,1,0,0,1,0,0,2,6,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,6,2,2,0,0,0,0,8,0,0,2,4,0,2,1,2,5,0,1,5,0,0,1
sm17202463,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sm17211747,6,0,0,0,0,0,0,0,0,0,0,7,0,5,0,1,0,8,1,4,0,0,30,1,2,0,3,0,1,1,0,1,0,1,0,1,0,3,0,0,3,2,0,0,0,225,0,10,0,0,0,0,0,3,1,1,0,0,0,0,13,0,0,1,2,0,10,0,0,0,0,0,0,1,0,0,38,0,10,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
sm17213108,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,3,0,0,1,0,1,6,1,0,0,0,3,2,0,0,0,0,6,5,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,3,2,0,0,3,4,0,0
sm17213446,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
sm17228726,0,0,2,0,1,0,0,0,0,5,0,1,0,3,1,0,7,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0
sm17235354,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0
sm17323674,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
sm17336304,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
sm17457529,0,0,0,0,0,0,0,0,0,18,0,0,0,5,1,0,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
sm1884912,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sm1986944,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm2013783,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,1,0,0,0,0,10,1,0,0,1,0,4,0,0,2,0,2,6,0,0,14,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,7,0,1,0,0,0,13,0,2,0,1,5,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sm2039810,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,3,1,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
sm2096153,0,0,0,0,0,0,0,1,0,0,0,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15,0,0,1,0,0,0,0,0,0,2,0,1,1,2,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,14,0,3,0,0,0,1,0,0,0,2,0,2,2,2,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0
sm2205860,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1,9,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0
sm2280411,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm2408207,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
sm2489873,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,1,1,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
sm2519176,0,0,0,0,11,0,0,0,0,20,0,0,0,13,1,0,0,0,0,0,0,4,8,2,2,2,1,2,8,1,0,0,0,2,0,0,0,0,0,4,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,1,2,1,0,0,3,0,0,1,0,0,14,0,0,1,0,0,0,0,3,3,0,0,0
sm2533949,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,2,0,0,0,0,0,1,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm2553659,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,1,0,0,0
sm2577615,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
sm2653480,0,0,0,0,0,0,0,8,0,0,0,1,0,1,0,1,0,7,0,0,6,15,2,0,0,1,1,0,1,2,0,1,0,1,1,0,0,16,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,0,0
sm2584252,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,1,1,0,0,0,1,5,0,0,3,0,0,0,0,3,1,0,0,0,1,1,2,0,1,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,654,0,0,0,2,3,0,0,0,1,1,2,0,0,1,0,0,7,0,0,1,0,0,5,1,0,0,0,0,1
sm2678744,0,0,0,0,2,1,0,0,0,1,0,13,0,35,3,3,1,11,1,6,3,0,75,6,6,0,11,5,61,1,3,2,0,7,12,7,0,1,15,4,28,6,15,2,5,0,9,3,0,0,0,2,0,1,0,7,0,1,0,4,8,0,0,4,0,20,2,112,4,10,0,11,0,28,2,6,14,1,14,3,0,3,281,0,0,2,2,0,2,20,0,2,0,1,1,1,2,0,1,0
sm2758851,0,0,0,0,0,0,0,0,0,0,0,3,0,34,6,0,0,2,0,2,0,0,45,2,2,0,4,2,17,1,0,1,0,4,4,2,0,0,1,3,5,0,1,2,2,0,3,4,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,15,1,1,2,0,0,0,0,0,0,3,5,1,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,7,0,0
sm2827322,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,3,1,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
sm3032672,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,10,0,9,0,2,0,1,0,0,0,0,0,0,0,41,0,1,0,0,0,0,0,0,1,0,3,0,0,0
sm3045725,0,0,0,0,3,2,1,0,0,0,0,2,0,10,2,1,0,0,0,0,0,1,0,0,0,0,1,0,8,3,0,2,0,2,1,1,0,0,1,3,3,0,4,2,2,0,2,4,0,0,0,2,0,1,2,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,5,1,1,0,1,5,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,1,3,2,0
sm3060283,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,3,0,0,0,4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
sm3197958,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sm3279352,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,2,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm3372198,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,5,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0
sm3425798,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
sm3534601,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,4,1,0,1,3,1,5,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,4,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,4,2,0,0,0,0,1,0,1,0,9,0,0,0,0,2,7,0,4,3,0,0
sm3636268,0,0,0,0,0,0,0,0,0,0,0,1,0,6,17,0,0,0,0,0,0,0,8,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sm3671490,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,1,1,0,0,0,33,1,4,0,1,3,6,1,1,0,0,3,0,1,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,11,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0
sm3671912,0,0,0,0,0,0,0,4,0,1,0,1,0,1,0,0,0,1,0,0,1,0,2,0,2,0,0,1,7,0,0,0,0,4,0,1,0,0,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
sm3698889,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
sm3950088,0,0,0,0,0,0,0,1,0,0,0,1,0,8,1,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sm3971759,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,4,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sm4028567,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
sm3995757,0,0,1,0,0,0,1,1,0,1,0,1,0,35,13,0,0,21,2,1,9,31,1,0,3,0,3,2,15,5,0,1,0,13,3,0,0,0,3,8,2,3,3,2,2,0,4,3,0,0,0,5,0,3,0,1,0,0,0,2,19,0,0,17,1,0,1,1,0,0,0,1,0,4,2,19,0,2,14,4,0,0,0,0,6,3,1,1,3,11,1,1,1,0,1,60,4,0,4,2
sm4180612,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
sm4189459,0,0,0,0,0,0,1,1,0,0,0,1,0,11,1,1,2,1,0,0,0,0,24,4,6,0,3,0,5,9,0,0,0,2,0,0,0,2,1,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,1,3,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
sm4218005,1,0,2,0,1,2,0,0,126,6,0,0,0,23,2,0,0,1,0,0,0,0,24,1,8,2,1,1,18,4,7,2,0,8,2,0,2,1,0,1,2,0,3,1,1,0,2,3,0,0,0,2,0,3,1,1,0,0,0,1,5,1,0,6,0,0,0,2,28,16,0,2,0,19,13,3,17,12,10,4,0,0,0,0,2,0,5,1,1,0,0,1,1,6,10,0,7,1,0,5
sm4271005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,64,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0
sm4247321,0,0,1,0,4,1,12,0,0,16,0,0,0,18,0,0,0,1,3,1,0,0,1,0,18,1,1,3,13,65,0,0,0,2,4,0,0,0,0,3,0,1,1,1,2,0,1,3,0,0,0,1,0,4,0,4,0,0,0,14,11,0,0,0,0,0,3,1,3,7,0,5,0,3,5,5,0,3,7,3,0,0,0,0,2,0,3,10,0,3,0,0,2,1,0,1,4,0,0,0
sm4291081,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm4387562,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sm4451787,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,1,6,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0
sm4459566,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm4554935,0,0,0,0,1,0,0,0,0,1,0,8,0,17,4,1,0,36,3,0,0,0,77,13,16,0,0,5,19,0,0,2,0,2,5,2,0,7,4,0,1,1,2,4,8,0,20,2,0,0,0,2,0,0,0,0,0,28,0,0,16,0,0,0,0,0,0,0,1,3,0,4,0,2,7,1,59,0,3,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0
sm4611149,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,1,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,1,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,1,0,0,0
sm4611428,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm4669648,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,0,0,4,0,0,1,2,3,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
sm4740727,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,7,0,0,0,1,0,2,0,0,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sm4775983,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm4917069,0,0,0,0,1,0,0,0,0,0,0,0,0,35,6,0,0,0,0,0,0,1,0,0,3,3,3,0,13,0,3,0,0,8,1,0,0,0,0,0,1,0,0,0,3,0,2,2,0,0,0,0,0,6,21,0,0,0,0,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,3,1,0,0,0,0,0,0,3,1,0,0,0,0,1,2,0,1,9,2,0,11
